"","scenario","sp.name","year","FI","ssb","rec","Yield"
"4234","PGY-Min_rcp45","sandeel",2028,0.353292575,441.07478,456.512,456.512
"4235","PGY-Min_rcp45","sandeel",2029,0.372633375,472.26164,466.151,466.151
"4236","PGY-Min_rcp45","sandeel",2030,0.3898771,507.30028,473.963,473.963
"4237","PGY-Min_rcp45","sandeel",2031,0.40280065,536.89513,477.984,477.984
"4238","PGY-Min_rcp45","sandeel",2032,0.407085125,552.09696,478.841,478.841
"4239","PGY-Min_rcp45","sandeel",2033,0.406168075,555.97843,478.595,478.595
"4240","PGY-Min_rcp45","sandeel",2034,0.402542025,552.30757,478.114,478.114
"4241","PGY-Min_rcp45","sandeel",2035,0.397964825,542.46295,477.44,477.44
"4242","PGY-Min_rcp45","sandeel",2036,0.3940824,533.17666,476.647,476.647
"4243","PGY-Min_rcp45","sandeel",2037,0.3909657,525.8296,475.896,475.896
"4244","PGY-Min_rcp45","sandeel",2038,0.38835645,519.80295,475.2,475.2
"4245","PGY-Min_rcp45","sandeel",2039,0.38596425,514.24797,474.497,474.497
"4246","PGY-Min_rcp45","sandeel",2040,0.38373005,508.97153,473.76,473.76
"4247","PGY-Min_rcp45","sandeel",2041,0.381667725,504.02773,473.001,473.001
"4248","PGY-Min_rcp45","sandeel",2042,0.37974135,499.40456,472.226,472.226
"4249","PGY-Min_rcp45","sandeel",2043,0.377867875,494.93451,471.411,471.411
"4250","PGY-Min_rcp45","sandeel",2044,0.375953875,490.44035,470.519,470.519
"4251","PGY-Min_rcp45","sandeel",2045,0.3739369,485.80157,469.519,469.519
"4252","PGY-Min_rcp45","sandeel",2046,0.37191595,481.19016,468.449,468.449
"4253","PGY-Min_rcp45","sandeel",2047,0.370034925,477.00518,467.412,467.412
"4254","PGY-Min_rcp45","sandeel",2048,0.368354375,473.37421,466.463,466.463
"4255","PGY-Min_rcp45","sandeel",2049,0.3668993,470.30707,465.629,465.629
"4256","PGY-Min_rcp45","sandeel",2050,0.365625875,467.72442,464.901,464.901
"4257","PGY-Min_rcp85","sandeel",1974,0.239616875,654.11897,429.377,429.377
"4258","PGY-Min_rcp85","sandeel",1975,0.318198875,671.6277,278.2511,278.2511
"4259","PGY-Min_rcp85","sandeel",1976,0.411147975,692.21136,345.153,345.153
"4260","PGY-Min_rcp85","sandeel",1977,0.6464619,477.67839,415.521,415.521
"4261","PGY-Min_rcp85","sandeel",1978,0.6174545,494.3359,302.17,302.17
"4262","PGY-Min_rcp85","sandeel",1979,0.514504025,698.963,483.313,483.313
"4263","PGY-Min_rcp85","sandeel",1980,0.59736235,651.1572,308.7615,308.7615
"4264","PGY-Min_rcp85","sandeel",1981,0.52464935,675.8582,680.818,680.818
"4265","PGY-Min_rcp85","sandeel",1982,0.626914325,326.7016,262.1924,262.1924
"4266","PGY-Min_rcp85","sandeel",1983,0.343489975,512.12704,511.518,511.518
"4267","PGY-Min_rcp85","sandeel",1984,0.41566115,429.093,203.81,203.81
"4268","PGY-Min_rcp85","sandeel",1985,0.53423045,691.01513,598.063,598.063
"4269","PGY-Min_rcp85","sandeel",1986,0.401254475,392.89711,379.4183,379.4183
"4270","PGY-Min_rcp85","sandeel",1987,0.277452725,914.91873,194.8828,194.8828
"4271","PGY-Min_rcp85","sandeel",1988,0.443108225,845.9041,641.91,641.91
"4272","PGY-Min_rcp85","sandeel",1989,0.7858518,362.0659,256.593,256.593
"4273","PGY-Min_rcp85","sandeel",1990,0.75121865,453.56787,356.814,356.814
"4274","PGY-Min_rcp85","sandeel",1991,0.497038075,516.1497,495.104,495.104
"4275","PGY-Min_rcp85","sandeel",1992,0.431977575,410.7653,345.881,345.881
"4276","PGY-Min_rcp85","sandeel",1993,0.367030325,675.03457,745.05,745.05
"4277","PGY-Min_rcp85","sandeel",1994,0.64708685,530.4534,836.136,836.136
"4278","PGY-Min_rcp85","sandeel",1995,0.3261393,674.0849,358.5956,358.5956
"4279","PGY-Min_rcp85","sandeel",1996,0.48904755,863.76128,1413.768,1413.768
"4280","PGY-Min_rcp85","sandeel",1997,0.331339225,502.4734,277.516,277.516
"4281","PGY-Min_rcp85","sandeel",1998,0.469849575,1278.52573,371.685,371.685
"4282","PGY-Min_rcp85","sandeel",1999,0.6782352,613.81786,465.112,465.112
"4283","PGY-Min_rcp85","sandeel",2000,0.50942525,365.2175,604.486,604.486
"4284","PGY-Min_rcp85","sandeel",2001,0.642590325,381.7742,555.46,555.46
"4285","PGY-Min_rcp85","sandeel",2002,0.474407375,351.86518,121.2822,121.2822
"4286","PGY-Min_rcp85","sandeel",2003,0.4650221,471.45422,309.27,309.27
"4287","PGY-Min_rcp85","sandeel",2004,0.647919825,155.73753,158.4411,158.4411
"4288","PGY-Min_rcp85","sandeel",2005,0.536286405,172.7005,298.741,298.741
"4289","PGY-Min_rcp85","sandeel",2006,0.472318225,125.56957,326.514,326.514
"4290","PGY-Min_rcp85","sandeel",2007,0.365223,232.08322,464.812,464.812
"4291","PGY-Min_rcp85","sandeel",2008,0.44695525,315.53848,294.719,294.719
"4292","PGY-Min_rcp85","sandeel",2009,0.41318825,367.18984,1008.644,1008.644
"4293","PGY-Min_rcp85","sandeel",2010,0.169075,533.64634,127.7074,127.7074
"4294","PGY-Min_rcp85","sandeel",2011,0.174045125,1240.67453,149.3815,149.3815
"4295","PGY-Min_rcp85","sandeel",2012,0.05450655275,694.56183,407.694,407.694
"4296","PGY-Min_rcp85","sandeel",2013,0.46332359,326.95462,284.6111,284.6111
"4297","PGY-Min_rcp85","sandeel",2014,0.4742912175,367.97474,462.213,462.213
"4298","PGY-Min_rcp85","sandeel",2015,0.42292525,385.31139,99.0129,99.0129
"4299","PGY-Min_rcp85","sandeel",2016,0.069568775,596.27706,1120.397,1120.397
"4300","PGY-Min_rcp85","sandeel",2017,0.308664835,411.1487,95.0365,95.0365
"4301","PGY-Min_rcp85","sandeel",2018,0.32873345,938.25087,446.031,446.031
"4302","PGY-Min_rcp85","sandeel",2019,0.17326695,535.86178,878.813,878.813
"4303","PGY-Min_rcp85","sandeel",2020,0.095,862.02603,346.722,346.722
"4304","PGY-Min_rcp85","sandeel",2022,0.45,1625.91395,268.3065,268.3065
"4305","PGY-Min_rcp85","sandeel",2023,0.34334785,798.11082,429.312,429.312
"4306","PGY-Min_rcp85","sandeel",2024,0.308271,404.01438,442.71,442.71
"4307","PGY-Min_rcp85","sandeel",2025,0.31211675,364.91556,421.948,421.948
"4308","PGY-Min_rcp85","sandeel",2026,0.31941175,391.74581,436.481,436.481
"4309","PGY-Min_rcp85","sandeel",2027,0.339751575,419.11025,448.416,448.416
"4310","PGY-Min_rcp85","sandeel",2028,0.360043025,455.19694,461.18,461.18
"4311","PGY-Min_rcp85","sandeel",2029,0.3799049,489.55194,470.298,470.298
"4312","PGY-Min_rcp85","sandeel",2030,0.39368025,520.73696,475.853,475.853
"4313","PGY-Min_rcp85","sandeel",2031,0.3991947,536.83496,477.714,477.714
"4314","PGY-Min_rcp85","sandeel",2032,0.398123025,537.1478,477.757,477.757
"4315","PGY-Min_rcp85","sandeel",2033,0.394043725,529.19444,476.894,476.894
"4316","PGY-Min_rcp85","sandeel",2034,0.389339075,518.9874,475.57,475.57
"4317","PGY-Min_rcp85","sandeel",2035,0.385239425,510.00611,474.189,474.189
"4318","PGY-Min_rcp85","sandeel",2036,0.381960775,503.02728,472.98,472.98
"4319","PGY-Min_rcp85","sandeel",2037,0.379265425,497.41312,471.928,471.928
"4320","PGY-Min_rcp85","sandeel",2038,0.376847525,492.33491,470.917,470.917
"4321","PGY-Min_rcp85","sandeel",2039,0.374493725,487.24831,469.838,469.838
"4322","PGY-Min_rcp85","sandeel",2040,0.37219045,482.17435,468.683,468.683
"4323","PGY-Min_rcp85","sandeel",2041,0.369923225,477.12268,467.447,467.447
"4324","PGY-Min_rcp85","sandeel",2042,0.36766695,472.09237,466.125,466.125
"4325","PGY-Min_rcp85","sandeel",2043,0.36533845,466.9351,464.668,464.668
"4326","PGY-Min_rcp85","sandeel",2044,0.36286325,461.52567,463.029,463.029
"4327","PGY-Min_rcp85","sandeel",2045,0.3602031,455.81482,461.177,461.177
"4328","PGY-Min_rcp85","sandeel",2046,0.3574602,450.01188,459.17,459.17
"4329","PGY-Min_rcp85","sandeel",2047,0.354782975,444.49348,457.145,457.145
"4330","PGY-Min_rcp85","sandeel",2048,0.352267625,439.44641,455.195,455.195
"4331","PGY-Min_rcp85","sandeel",2049,0.349946825,434.89686,453.358,453.358
"4332","PGY-Min_rcp85","sandeel",2050,0.347798775,430.78565,451.632,451.632
"4333","Status-quo_noCC","sandeel",1974,0.239616875,654.11897,429.377,429.377
"4334","Status-quo_noCC","sandeel",1975,0.318198875,671.6277,278.2511,278.2511
"4335","Status-quo_noCC","sandeel",1976,0.411147975,692.21136,345.153,345.153
"4336","Status-quo_noCC","sandeel",1977,0.6464619,477.67839,415.521,415.521
"4337","Status-quo_noCC","sandeel",1978,0.6174545,494.3359,302.17,302.17
"4338","Status-quo_noCC","sandeel",1979,0.514504025,698.963,483.313,483.313
"4339","Status-quo_noCC","sandeel",1980,0.59736235,651.1572,308.7615,308.7615
"4340","Status-quo_noCC","sandeel",1981,0.52464935,675.8582,680.818,680.818
"4341","Status-quo_noCC","sandeel",1982,0.626914325,326.7016,262.1924,262.1924
"4342","Status-quo_noCC","sandeel",1983,0.343489975,512.12704,511.518,511.518
"4343","Status-quo_noCC","sandeel",1984,0.41566115,429.093,203.81,203.81
"4344","Status-quo_noCC","sandeel",1985,0.53423045,691.01513,598.063,598.063
"4345","Status-quo_noCC","sandeel",1986,0.401254475,392.89711,379.4183,379.4183
"4346","Status-quo_noCC","sandeel",1987,0.277452725,914.91873,194.8828,194.8828
"4347","Status-quo_noCC","sandeel",1988,0.443108225,845.9041,641.91,641.91
"4348","Status-quo_noCC","sandeel",1989,0.7858518,362.0659,256.593,256.593
"4349","Status-quo_noCC","sandeel",1990,0.75121865,453.56787,356.814,356.814
"4350","Status-quo_noCC","sandeel",1991,0.497038075,516.1497,495.104,495.104
"4351","Status-quo_noCC","sandeel",1992,0.431977575,410.7653,345.881,345.881
"4352","Status-quo_noCC","sandeel",1993,0.367030325,675.03457,745.05,745.05
"4353","Status-quo_noCC","sandeel",1994,0.64708685,530.4534,836.136,836.136
"4354","Status-quo_noCC","sandeel",1995,0.3261393,674.0849,358.5956,358.5956
"4355","Status-quo_noCC","sandeel",1996,0.48904755,863.76128,1413.768,1413.768
"4356","Status-quo_noCC","sandeel",1997,0.331339225,502.4734,277.516,277.516
"4357","Status-quo_noCC","sandeel",1998,0.469849575,1278.52573,371.685,371.685
"4358","Status-quo_noCC","sandeel",1999,0.6782352,613.81786,465.112,465.112
"4359","Status-quo_noCC","sandeel",2000,0.50942525,365.2175,604.486,604.486
"4360","Status-quo_noCC","sandeel",2001,0.642590325,381.7742,555.46,555.46
"4361","Status-quo_noCC","sandeel",2002,0.474407375,351.86518,121.2822,121.2822
"4362","Status-quo_noCC","sandeel",2003,0.4650221,471.45422,309.27,309.27
"4363","Status-quo_noCC","sandeel",2004,0.647919825,155.73753,158.4411,158.4411
"4364","Status-quo_noCC","sandeel",2005,0.536286405,172.7005,298.741,298.741
"4365","Status-quo_noCC","sandeel",2006,0.472318225,125.56957,326.514,326.514
"4366","Status-quo_noCC","sandeel",2007,0.365223,232.08322,464.812,464.812
"4367","Status-quo_noCC","sandeel",2008,0.44695525,315.53848,294.719,294.719
"4368","Status-quo_noCC","sandeel",2009,0.41318825,367.18984,1008.644,1008.644
"4369","Status-quo_noCC","sandeel",2010,0.169075,533.64634,127.7074,127.7074
"4370","Status-quo_noCC","sandeel",2011,0.174045125,1240.67453,149.3815,149.3815
"4371","Status-quo_noCC","sandeel",2012,0.05450655275,694.56183,407.694,407.694
"4372","Status-quo_noCC","sandeel",2013,0.46332359,326.95462,284.6111,284.6111
"4373","Status-quo_noCC","sandeel",2014,0.4742912175,367.97474,462.213,462.213
"4374","Status-quo_noCC","sandeel",2015,0.42292525,385.31139,99.0129,99.0129
"4375","Status-quo_noCC","sandeel",2016,0.069568775,596.27706,1120.397,1120.397
"4376","Status-quo_noCC","sandeel",2017,0.308664835,411.1487,95.0365,95.0365
"4377","Status-quo_noCC","sandeel",2018,0.32873345,938.25087,446.031,446.031
"4378","Status-quo_noCC","sandeel",2019,0.17326695,535.86178,878.813,878.813
"4379","Status-quo_noCC","sandeel",2020,0.095,862.02603,346.722,346.722
"4380","Status-quo_noCC","sandeel",2022,0.45,1628.24353,267.9181,267.9181
"4381","Status-quo_noCC","sandeel",2023,0.348528875,818.41817,423.578,423.578
"4382","Status-quo_noCC","sandeel",2024,0.320991525,441.38042,455.074,455.074
"4383","Status-quo_noCC","sandeel",2025,0.344149,430.76662,452.955,452.955
"4384","Status-quo_noCC","sandeel",2026,0.367231075,495.97377,468.64,468.64
"4385","Status-quo_noCC","sandeel",2027,0.380841725,522.67634,473.344,473.344
"4386","Status-quo_noCC","sandeel",2028,0.376783,508.91003,473.073,473.073
"4387","Status-quo_noCC","sandeel",2029,0.36681645,478.16428,467.61,467.61
"4388","Status-quo_noCC","sandeel",2030,0.360600675,459.90877,462.592,462.592
"4389","Status-quo_noCC","sandeel",2031,0.360816425,458.88403,462.269,462.269
"4390","Status-quo_noCC","sandeel",2032,0.36513355,467.9894,464.977,464.977
"4391","Status-quo_noCC","sandeel",2033,0.368847775,476.07865,467.176,467.176
"4392","Status-quo_noCC","sandeel",2034,0.369170125,476.70978,467.357,467.357
"4393","Status-quo_noCC","sandeel",2035,0.367072425,471.67748,466.014,466.014
"4394","Status-quo_noCC","sandeel",2036,0.365092925,466.86861,464.645,464.645
"4395","Status-quo_noCC","sandeel",2037,0.36474675,465.92137,464.369,464.369
"4396","Status-quo_noCC","sandeel",2038,0.365828175,468.31347,465.067,465.067
"4397","Status-quo_noCC","sandeel",2039,0.36707585,471.18526,465.877,465.877
"4398","Status-quo_noCC","sandeel",2040,0.367517425,472.21684,466.162,466.162
"4399","Status-quo_noCC","sandeel",2041,0.367149225,471.37697,465.931,465.931
"4400","Status-quo_noCC","sandeel",2042,0.366598,470.07472,465.566,465.566
"4401","Status-quo_noCC","sandeel",2043,0.36641955,469.62539,465.44,465.44
"4402","Status-quo_noCC","sandeel",2044,0.3666702,470.19136,465.6,465.6
"4403","Status-quo_noCC","sandeel",2045,0.36703445,471.02827,465.833,465.833
"4404","Status-quo_noCC","sandeel",2046,0.367226275,471.46137,465.955,465.955
"4405","Status-quo_noCC","sandeel",2047,0.36719105,471.37908,465.931,465.931
"4406","Status-quo_noCC","sandeel",2048,0.36705785,471.0666,465.845,465.845
"4407","Status-quo_noCC","sandeel",2049,0.366995625,470.90429,465.799,465.799
"4408","Status-quo_noCC","sandeel",2050,0.36705405,471.03297,465.835,465.835
"4409","Status-quo_rcp45","sandeel",1974,0.239616875,654.11897,429.377,429.377
"4410","Status-quo_rcp45","sandeel",1975,0.318198875,671.6277,278.2511,278.2511
"4411","Status-quo_rcp45","sandeel",1976,0.411147975,692.21136,345.153,345.153
"4412","Status-quo_rcp45","sandeel",1977,0.6464619,477.67839,415.521,415.521
"4413","Status-quo_rcp45","sandeel",1978,0.6174545,494.3359,302.17,302.17
"4414","Status-quo_rcp45","sandeel",1979,0.514504025,698.963,483.313,483.313
"4415","Status-quo_rcp45","sandeel",1980,0.59736235,651.1572,308.7615,308.7615
"4416","Status-quo_rcp45","sandeel",1981,0.52464935,675.8582,680.818,680.818
"4417","Status-quo_rcp45","sandeel",1982,0.626914325,326.7016,262.1924,262.1924
"4418","Status-quo_rcp45","sandeel",1983,0.343489975,512.12704,511.518,511.518
"4419","Status-quo_rcp45","sandeel",1984,0.41566115,429.093,203.81,203.81
"4420","Status-quo_rcp45","sandeel",1985,0.53423045,691.01513,598.063,598.063
"4421","Status-quo_rcp45","sandeel",1986,0.401254475,392.89711,379.4183,379.4183
"4422","Status-quo_rcp45","sandeel",1987,0.277452725,914.91873,194.8828,194.8828
"4423","Status-quo_rcp45","sandeel",1988,0.443108225,845.9041,641.91,641.91
"4424","Status-quo_rcp45","sandeel",1989,0.7858518,362.0659,256.593,256.593
"4425","Status-quo_rcp45","sandeel",1990,0.75121865,453.56787,356.814,356.814
"4426","Status-quo_rcp45","sandeel",1991,0.497038075,516.1497,495.104,495.104
"4427","Status-quo_rcp45","sandeel",1992,0.431977575,410.7653,345.881,345.881
"4428","Status-quo_rcp45","sandeel",1993,0.367030325,675.03457,745.05,745.05
"4429","Status-quo_rcp45","sandeel",1994,0.64708685,530.4534,836.136,836.136
"4430","Status-quo_rcp45","sandeel",1995,0.3261393,674.0849,358.5956,358.5956
"4431","Status-quo_rcp45","sandeel",1996,0.48904755,863.76128,1413.768,1413.768
"4432","Status-quo_rcp45","sandeel",1997,0.331339225,502.4734,277.516,277.516
"4433","Status-quo_rcp45","sandeel",1998,0.469849575,1278.52573,371.685,371.685
"4434","Status-quo_rcp45","sandeel",1999,0.6782352,613.81786,465.112,465.112
"4435","Status-quo_rcp45","sandeel",2000,0.50942525,365.2175,604.486,604.486
"4436","Status-quo_rcp45","sandeel",2001,0.642590325,381.7742,555.46,555.46
"4437","Status-quo_rcp45","sandeel",2002,0.474407375,351.86518,121.2822,121.2822
"4438","Status-quo_rcp45","sandeel",2003,0.4650221,471.45422,309.27,309.27
"4439","Status-quo_rcp45","sandeel",2004,0.647919825,155.73753,158.4411,158.4411
"4440","Status-quo_rcp45","sandeel",2005,0.536286405,172.7005,298.741,298.741
"4441","Status-quo_rcp45","sandeel",2006,0.472318225,125.56957,326.514,326.514
"4442","Status-quo_rcp45","sandeel",2007,0.365223,232.08322,464.812,464.812
"4443","Status-quo_rcp45","sandeel",2008,0.44695525,315.53848,294.719,294.719
"4444","Status-quo_rcp45","sandeel",2009,0.41318825,367.18984,1008.644,1008.644
"4445","Status-quo_rcp45","sandeel",2010,0.169075,533.64634,127.7074,127.7074
"4446","Status-quo_rcp45","sandeel",2011,0.174045125,1240.67453,149.3815,149.3815
"4447","Status-quo_rcp45","sandeel",2012,0.05450655275,694.56183,407.694,407.694
"4448","Status-quo_rcp45","sandeel",2013,0.46332359,326.95462,284.6111,284.6111
"4449","Status-quo_rcp45","sandeel",2014,0.4742912175,367.97474,462.213,462.213
"4450","Status-quo_rcp45","sandeel",2015,0.42292525,385.31139,99.0129,99.0129
"4451","Status-quo_rcp45","sandeel",2016,0.069568775,596.27706,1120.397,1120.397
"4452","Status-quo_rcp45","sandeel",2017,0.308664835,411.1487,95.0365,95.0365
"4453","Status-quo_rcp45","sandeel",2018,0.32873345,938.25087,446.031,446.031
"4454","Status-quo_rcp45","sandeel",2019,0.17326695,535.86178,878.813,878.813
"4455","Status-quo_rcp45","sandeel",2020,0.095,862.02603,346.722,346.722
"4456","Status-quo_rcp45","sandeel",2022,0.45,1627.7372,268.0039,268.0039
"4457","Status-quo_rcp45","sandeel",2023,0.34867855,818.83521,423.51,423.51
"4458","Status-quo_rcp45","sandeel",2024,0.320840375,441.35932,455.051,455.051
"4459","Status-quo_rcp45","sandeel",2025,0.343645075,429.7739,452.603,452.603
"4460","Status-quo_rcp45","sandeel",2026,0.36654445,494.98852,468.329,468.329
"4461","Status-quo_rcp45","sandeel",2027,0.3804116,522.83993,473.033,473.033
"4462","Status-quo_rcp45","sandeel",2028,0.376644725,510.5667,472.994,472.994
"4463","Status-quo_rcp45","sandeel",2029,0.3668384,480.62532,468.074,468.074
"4464","Status-quo_rcp45","sandeel",2030,0.360736575,462.68751,463.439,463.439
"4465","Status-quo_rcp45","sandeel",2031,0.36087595,461.72877,463.158,463.158
"4466","Status-quo_rcp45","sandeel",2032,0.3646154,470.0242,465.501,465.501
"4467","Status-quo_rcp45","sandeel",2033,0.36714875,475.93746,467.056,467.056
"4468","Status-quo_rcp45","sandeel",2034,0.3660195,473.61674,466.484,466.484
"4469","Status-quo_rcp45","sandeel",2035,0.362592675,465.86992,464.369,464.369
"4470","Status-quo_rcp45","sandeel",2036,0.35953535,459.03752,462.334,462.334
"4471","Status-quo_rcp45","sandeel",2037,0.358305975,456.55726,461.566,461.566
"4472","Status-quo_rcp45","sandeel",2038,0.358609325,457.57196,461.891,461.891
"4473","Status-quo_rcp45","sandeel",2039,0.359190025,459.14058,462.377,462.377
"4474","Status-quo_rcp45","sandeel",2040,0.3590683,459.01961,462.338,462.338
"4475","Status-quo_rcp45","sandeel",2041,0.3581235,456.95418,461.689,461.689
"4476","Status-quo_rcp45","sandeel",2042,0.356810975,454.00595,460.736,460.736
"4477","Status-quo_rcp45","sandeel",2043,0.35554835,451.19906,459.794,459.794
"4478","Status-quo_rcp45","sandeel",2044,0.354396875,448.69667,458.926,458.926
"4479","Status-quo_rcp45","sandeel",2045,0.35318725,446.1185,458.006,458.006
"4480","Status-quo_rcp45","sandeel",2046,0.351795775,443.2066,456.938,456.938
"4481","Status-quo_rcp45","sandeel",2047,0.350269225,440.08511,455.765,455.765
"4482","Status-quo_rcp45","sandeel",2048,0.3487735,437.10903,454.619,454.619
"4483","Status-quo_rcp45","sandeel",2049,0.347477025,434.62097,453.644,453.644
"4484","Status-quo_rcp45","sandeel",2050,0.346417625,432.67892,452.872,452.872
"4485","Status-quo_rcp85","sandeel",1974,0.239616875,654.11897,429.377,429.377
"4486","Status-quo_rcp85","sandeel",1975,0.318198875,671.6277,278.2511,278.2511
"4487","Status-quo_rcp85","sandeel",1976,0.411147975,692.21136,345.153,345.153
"4488","Status-quo_rcp85","sandeel",1977,0.6464619,477.67839,415.521,415.521
"4489","Status-quo_rcp85","sandeel",1978,0.6174545,494.3359,302.17,302.17
"4490","Status-quo_rcp85","sandeel",1979,0.514504025,698.963,483.313,483.313
"4491","Status-quo_rcp85","sandeel",1980,0.59736235,651.1572,308.7615,308.7615
"4492","Status-quo_rcp85","sandeel",1981,0.52464935,675.8582,680.818,680.818
"4493","Status-quo_rcp85","sandeel",1982,0.626914325,326.7016,262.1924,262.1924
"4494","Status-quo_rcp85","sandeel",1983,0.343489975,512.12704,511.518,511.518
"4495","Status-quo_rcp85","sandeel",1984,0.41566115,429.093,203.81,203.81
"4496","Status-quo_rcp85","sandeel",1985,0.53423045,691.01513,598.063,598.063
"4497","Status-quo_rcp85","sandeel",1986,0.401254475,392.89711,379.4183,379.4183
"4498","Status-quo_rcp85","sandeel",1987,0.277452725,914.91873,194.8828,194.8828
"4499","Status-quo_rcp85","sandeel",1988,0.443108225,845.9041,641.91,641.91
"4500","Status-quo_rcp85","sandeel",1989,0.7858518,362.0659,256.593,256.593
"4501","Status-quo_rcp85","sandeel",1990,0.75121865,453.56787,356.814,356.814
"4502","Status-quo_rcp85","sandeel",1991,0.497038075,516.1497,495.104,495.104
"4503","Status-quo_rcp85","sandeel",1992,0.431977575,410.7653,345.881,345.881
"4504","Status-quo_rcp85","sandeel",1993,0.367030325,675.03457,745.05,745.05
"4505","Status-quo_rcp85","sandeel",1994,0.64708685,530.4534,836.136,836.136
